# units: cm, T
xmin> -30.0
xmax> 24.900000000000013
nx> 10
ymin> -25.0
ymax> 18.199999999999996
ny> 7
zmin> -35.0
zmax> 29.0
nz> 9
tmin> -2e-09
tmax> 1.4999999999999994e-09
nt> 8
loopOrder> xyzt
! X	             Y	             Z	             T	            Fx	            Fy	            Fz
1.88000000E+01	-2.50000000E+01	1.30000000E+01	5.00000000E-10	6.15592743E+00	-1.17665623E+01	5.95394130E+00
2.49000000E+01	-2.50000000E+01	1.30000000E+01	5.00000000E-10	6.70177618E+00	-1.17665623E+01	5.95394130E+00
-3.00000000E+01	-1.78000000E+01	1.30000000E+01	5.00000000E-10	7.61580131E+00	-1.22680706E+01	5.95394130E+00
-2.39000000E+01	-1.78000000E+01	1.30000000E+01	5.00000000E-10	6.86024526E+00	-1.22680706E+01	5.95394130E+00
-1.78000000E+01	-1.78000000E+01	1.30000000E+01	5.00000000E-10	5.95814623E+00	-1.22680706E+01	5.95394130E+00
-1.17000000E+01	-1.78000000E+01	1.30000000E+01	5.00000000E-10	5.12010400E+00	-1.22680706E+01	5.95394130E+00
-5.60000000E+00	-1.78000000E+01	1.30000000E+01	5.00000000E-10	4.54176401E+00	-1.22680706E+01	5.95394130E+00
5.00000000E-01	-1.78000000E+01	1.30000000E+01	5.00000000E-10	4.35814277E+00	-1.22680706E+01	5.95394130E+00
6.60000000E+00	-1.78000000E+01	1.30000000E+01	5.00000000E-10	4.61210766E+00	-1.22680706E+01	5.95394130E+00
1.27000000E+01	-1.78000000E+01	1.30000000E+01	5.00000000E-10	5.24436921E+00	-1.22680706E+01	5.95394130E+00
1.88000000E+01	-1.78000000E+01	1.30000000E+01	5.00000000E-10	6.10732262E+00	-1.22680706E+01	5.95394130E+00
2.49000000E+01	-1.78000000E+01	1.30000000E+01	5.00000000E-10	6.99950681E+00	-1.22680706E+01	5.95394130E+00
-3.00000000E+01	-1.06000000E+01	1.30000000E+01	5.00000000E-10	7.46613121E+00	-1.28166114E+01	5.95394130E+00
-2.39000000E+01	-1.06000000E+01	1.30000000E+01	5.00000000E-10	6.79232653E+00	-1.28166114E+01	5.95394130E+00
-1.78000000E+01	-1.06000000E+01	1.30000000E+01	5.00000000E-10	5.98783484E+00	-1.28166114E+01	5.95394130E+00
-1.17000000E+01	-1.06000000E+01	1.30000000E+01	5.00000000E-10	5.24046900E+00	-1.28166114E+01	5.95394130E+00
-5.60000000E+00	-1.06000000E+01	1.30000000E+01	5.00000000E-10	4.72470554E+00	-1.28166114E+01	5.95394130E+00
5.00000000E-01	-1.06000000E+01	1.30000000E+01	5.00000000E-10	4.56095217E+00	-1.28166114E+01	5.95394130E+00
6.60000000E+00	-1.06000000E+01	1.30000000E+01	5.00000000E-10	4.78743799E+00	-1.28166114E+01	5.95394130E+00
1.27000000E+01	-1.06000000E+01	1.30000000E+01	5.00000000E-10	5.35128868E+00	-1.28166114E+01	5.95394130E+00
1.88000000E+01	-1.06000000E+01	1.30000000E+01	5.00000000E-10	6.12087030E+00	-1.28166114E+01	5.95394130E+00
2.49000000E+01	-1.06000000E+01	1.30000000E+01	5.00000000E-10	6.91651994E+00	-1.28166114E+01	5.95394130E+00
-3.00000000E+01	-3.40000000E+00	1.30000000E+01	5.00000000E-10	6.70411660E+00	-1.27079208E+01	5.95394130E+00
-2.39000000E+01	-3.40000000E+00	1.30000000E+01	5.00000000E-10	6.44653220E+00	-1.27079208E+01	5.95394130E+00
-1.78000000E+01	-3.40000000E+00	1.30000000E+01	5.00000000E-10	6.13898832E+00	-1.27079208E+01	5.95394130E+00
-1.17000000E+01	-3.40000000E+00	1.30000000E+01	5.00000000E-10	5.85328270E+00	-1.27079208E+01	5.95394130E+00
-5.60000000E+00	-3.40000000E+00	1.30000000E+01	5.00000000E-10	5.65611485E+00	-1.27079208E+01	5.95394130E+00
5.00000000E-01	-3.40000000E+00	1.30000000E+01	5.00000000E-10	5.59351464E+00	-1.27079208E+01	5.95394130E+00
6.60000000E+00	-3.40000000E+00	1.30000000E+01	5.00000000E-10	5.68009643E+00	-1.27079208E+01	5.95394130E+00
1.27000000E+01	-3.40000000E+00	1.30000000E+01	5.00000000E-10	5.89564724E+00	-1.27079208E+01	5.95394130E+00
1.88000000E+01	-3.40000000E+00	1.30000000E+01	5.00000000E-10	6.18984558E+00	-1.27079208E+01	5.95394130E+00
2.49000000E+01	-3.40000000E+00	1.30000000E+01	5.00000000E-10	6.49400929E+00	-1.27079208E+01	5.95394130E+00
-3.00000000E+01	3.80000000E+00	1.30000000E+01	5.00000000E-10	5.70801280E+00	-1.21985171E+01	5.95394130E+00
-2.39000000E+01	3.80000000E+00	1.30000000E+01	5.00000000E-10	5.99451063E+00	-1.21985171E+01	5.95394130E+00
-1.78000000E+01	3.80000000E+00	1.30000000E+01	5.00000000E-10	6.33657581E+00	-1.21985171E+01	5.95394130E+00
-1.17000000E+01	3.80000000E+00	1.30000000E+01	5.00000000E-10	6.65435141E+00	-1.21985171E+01	5.95394130E+00
-5.60000000E+00	3.80000000E+00	1.30000000E+01	5.00000000E-10	6.87365103E+00	-1.21985171E+01	5.95394130E+00
5.00000000E-01	3.80000000E+00	1.30000000E+01	5.00000000E-10	6.94327801E+00	-1.21985171E+01	5.95394130E+00
6.60000000E+00	3.80000000E+00	1.30000000E+01	5.00000000E-10	6.84697756E+00	-1.21985171E+01	5.95394130E+00
1.27000000E+01	3.80000000E+00	1.30000000E+01	5.00000000E-10	6.60723153E+00	-1.21985171E+01	5.95394130E+00
1.88000000E+01	3.80000000E+00	1.30000000E+01	5.00000000E-10	6.28000991E+00	-1.21985171E+01	5.95394130E+00
2.49000000E+01	3.80000000E+00	1.30000000E+01	5.00000000E-10	5.94170431E+00	-1.21985171E+01	5.95394130E+00
-3.00000000E+01	1.10000000E+01	1.30000000E+01	5.00000000E-10	4.97227432E+00	-1.21298457E+01	5.95394130E+00
-2.39000000E+01	1.10000000E+01	1.30000000E+01	5.00000000E-10	5.66064014E+00	-1.21298457E+01	5.95394130E+00
-1.78000000E+01	1.10000000E+01	1.30000000E+01	5.00000000E-10	6.48251715E+00	-1.21298457E+01	5.95394130E+00
-1.17000000E+01	1.10000000E+01	1.30000000E+01	5.00000000E-10	7.24603380E+00	-1.21298457E+01	5.95394130E+00
-5.60000000E+00	1.10000000E+01	1.30000000E+01	5.00000000E-10	7.77294307E+00	-1.21298457E+01	5.95394130E+00
5.00000000E-01	1.10000000E+01	1.30000000E+01	5.00000000E-10	7.94023520E+00	-1.21298457E+01	5.95394130E+00
6.60000000E+00	1.10000000E+01	1.30000000E+01	5.00000000E-10	7.70885495E+00	-1.21298457E+01	5.95394130E+00
1.27000000E+01	1.10000000E+01	1.30000000E+01	5.00000000E-10	7.13281927E+00	-1.21298457E+01	5.95394130E+00
1.88000000E+01	1.10000000E+01	1.30000000E+01	5.00000000E-10	6.34660675E+00	-1.21298457E+01	5.95394130E+00
2.49000000E+01	1.10000000E+01	1.30000000E+01	5.00000000E-10	5.53376287E+00	-1.21298457E+01	5.95394130E+00
-3.00000000E+01	1.82000000E+01	1.30000000E+01	5.00000000E-10	4.86211331E+00	-1.26999912E+01	5.95394130E+00
-2.39000000E+01	1.82000000E+01	1.30000000E+01	5.00000000E-10	5.61065022E+00	-1.26999912E+01	5.95394130E+00
-1.78000000E+01	1.82000000E+01	1.30000000E+01	5.00000000E-10	6.50436873E+00	-1.26999912E+01	5.95394130E+00
-1.17000000E+01	1.82000000E+01	1.30000000E+01	5.00000000E-10	7.33462551E+00	-1.26999912E+01	5.95394130E+00
-5.60000000E+00	1.82000000E+01	1.30000000E+01	5.00000000E-10	7.90759271E+00	-1.26999912E+01	5.95394130E+00
5.00000000E-01	1.82000000E+01	1.30000000E+01	5.00000000E-10	8.08950809E+00	-1.26999912E+01	5.95394130E+00
6.60000000E+00	1.82000000E+01	1.30000000E+01	5.00000000E-10	7.83790255E+00	-1.26999912E+01	5.95394130E+00
1.27000000E+01	1.82000000E+01	1.30000000E+01	5.00000000E-10	7.21151473E+00	-1.26999912E+01	5.95394130E+00
1.88000000E+01	1.82000000E+01	1.30000000E+01	5.00000000E-10	6.35657819E+00	-1.26999912E+01	5.95394130E+00
2.49000000E+01	1.82000000E+01	1.30000000E+01	5.00000000E-10	5.47268241E+00	-1.26999912E+01	5.95394130E+00
-3.00000000E+01	-2.50000000E+01	2.10000000E+01	5.00000000E-10	1.09142367E+01	-1.94373709E+01	6.01141634E+00
-2.39000000E+01	-2.50000000E+01	2.10000000E+01	5.00000000E-10	1.04519786E+01	-1.94373709E+01	6.01141634E+00
-1.78000000E+01	-2.50000000E+01	2.10000000E+01	5.00000000E-10	9.90006388E+00	-1.94373709E+01	6.01141634E+00
-1.17000000E+01	-2.50000000E+01	2.10000000E+01	5.00000000E-10	9.38733983E+00	-1.94373709E+01	6.01141634E+00
-5.60000000E+00	-2.50000000E+01	2.10000000E+01	5.00000000E-10	9.03350464E+00	-1.94373709E+01	6.01141634E+00
5.00000000E-01	-2.50000000E+01	2.10000000E+01	5.00000000E-10	8.92116302E+00	-1.94373709E+01	6.01141634E+00
6.60000000E+00	-2.50000000E+01	2.10000000E+01	5.00000000E-10	9.07654171E+00	-1.94373709E+01	6.01141634E+00
1.27000000E+01	-2.50000000E+01	2.10000000E+01	5.00000000E-10	9.46336674E+00	-1.94373709E+01	6.01141634E+00
1.88000000E+01	-2.50000000E+01	2.10000000E+01	5.00000000E-10	9.99133174E+00	-1.94373709E+01	6.01141634E+00
2.49000000E+01	-2.50000000E+01	2.10000000E+01	5.00000000E-10	1.05371805E+01	-1.94373709E+01	6.01141634E+00
-3.00000000E+01	-1.78000000E+01	2.10000000E+01	5.00000000E-10	1.14512056E+01	-1.99388792E+01	6.01141634E+00
-2.39000000E+01	-1.78000000E+01	2.10000000E+01	5.00000000E-10	1.06956496E+01	-1.99388792E+01	6.01141634E+00
-1.78000000E+01	-1.78000000E+01	2.10000000E+01	5.00000000E-10	9.79355053E+00	-1.99388792E+01	6.01141634E+00
-1.17000000E+01	-1.78000000E+01	2.10000000E+01	5.00000000E-10	8.95550831E+00	-1.99388792E+01	6.01141634E+00
-5.60000000E+00	-1.78000000E+01	2.10000000E+01	5.00000000E-10	8.37716831E+00	-1.99388792E+01	6.01141634E+00
5.00000000E-01	-1.78000000E+01	2.10000000E+01	5.00000000E-10	8.19354708E+00	-1.99388792E+01	6.01141634E+00
6.60000000E+00	-1.78000000E+01	2.10000000E+01	5.00000000E-10	8.44751197E+00	-1.99388792E+01	6.01141634E+00
1.27000000E+01	-1.78000000E+01	2.10000000E+01	5.00000000E-10	9.07977352E+00	-1.99388792E+01	6.01141634E+00
1.88000000E+01	-1.78000000E+01	2.10000000E+01	5.00000000E-10	9.94272692E+00	-1.99388792E+01	6.01141634E+00
2.49000000E+01	-1.78000000E+01	2.10000000E+01	5.00000000E-10	1.08349111E+01	-1.99388792E+01	6.01141634E+00
-3.00000000E+01	-1.06000000E+01	2.10000000E+01	5.00000000E-10	1.13015355E+01	-2.04874200E+01	6.01141634E+00
-2.39000000E+01	-1.06000000E+01	2.10000000E+01	5.00000000E-10	1.06277308E+01	-2.04874200E+01	6.01141634E+00
-1.78000000E+01	-1.06000000E+01	2.10000000E+01	5.00000000E-10	9.82323915E+00	-2.04874200E+01	6.01141634E+00
-1.17000000E+01	-1.06000000E+01	2.10000000E+01	5.00000000E-10	9.07587331E+00	-2.04874200E+01	6.01141634E+00
-5.60000000E+00	-1.06000000E+01	2.10000000E+01	5.00000000E-10	8.56010985E+00	-2.04874200E+01	6.01141634E+00
5.00000000E-01	-1.06000000E+01	2.10000000E+01	5.00000000E-10	8.39635648E+00	-2.04874200E+01	6.01141634E+00
6.60000000E+00	-1.06000000E+01	2.10000000E+01	5.00000000E-10	8.62284230E+00	-2.04874200E+01	6.01141634E+00
1.27000000E+01	-1.06000000E+01	2.10000000E+01	5.00000000E-10	9.18669299E+00	-2.04874200E+01	6.01141634E+00
1.88000000E+01	-1.06000000E+01	2.10000000E+01	5.00000000E-10	9.95627461E+00	-2.04874200E+01	6.01141634E+00
2.49000000E+01	-1.06000000E+01	2.10000000E+01	5.00000000E-10	1.07519243E+01	-2.04874200E+01	6.01141634E+00
-3.00000000E+01	-3.40000000E+00	2.10000000E+01	5.00000000E-10	1.05395209E+01	-2.03787295E+01	6.01141634E+00
-2.39000000E+01	-3.40000000E+00	2.10000000E+01	5.00000000E-10	1.02819365E+01	-2.03787295E+01	6.01141634E+00
-1.78000000E+01	-3.40000000E+00	2.10000000E+01	5.00000000E-10	9.97439263E+00	-2.03787295E+01	6.01141634E+00
-1.17000000E+01	-3.40000000E+00	2.10000000E+01	5.00000000E-10	9.68868701E+00	-2.03787295E+01	6.01141634E+00
-5.60000000E+00	-3.40000000E+00	2.10000000E+01	5.00000000E-10	9.49151916E+00	-2.03787295E+01	6.01141634E+00
5.00000000E-01	-3.40000000E+00	2.10000000E+01	5.00000000E-10	9.42891895E+00	-2.03787295E+01	6.01141634E+00
6.60000000E+00	-3.40000000E+00	2.10000000E+01	5.00000000E-10	9.51550074E+00	-2.03787295E+01	6.01141634E+00
1.27000000E+01	-3.40000000E+00	2.10000000E+01	5.00000000E-10	9.73105154E+00	-2.03787295E+01	6.01141634E+00
1.88000000E+01	-3.40000000E+00	2.10000000E+01	5.00000000E-10	1.00252499E+01	-2.03787295E+01	6.01141634E+00
2.49000000E+01	-3.40000000E+00	2.10000000E+01	5.00000000E-10	1.03294136E+01	-2.03787295E+01	6.01141634E+00
-3.00000000E+01	3.80000000E+00	2.10000000E+01	5.00000000E-10	9.54341711E+00	-1.98693257E+01	6.01141634E+00
-2.39000000E+01	3.80000000E+00	2.10000000E+01	5.00000000E-10	9.82991494E+00	-1.98693257E+01	6.01141634E+00
-1.78000000E+01	3.80000000E+00	2.10000000E+01	5.00000000E-10	1.01719801E+01	-1.98693257E+01	6.01141634E+00
-1.17000000E+01	3.80000000E+00	2.10000000E+01	5.00000000E-10	1.04897557E+01	-1.98693257E+01	6.01141634E+00
-5.60000000E+00	3.80000000E+00	2.10000000E+01	5.00000000E-10	1.07090553E+01	-1.98693257E+01	6.01141634E+00
5.00000000E-01	3.80000000E+00	2.10000000E+01	5.00000000E-10	1.07786823E+01	-1.98693257E+01	6.01141634E+00
6.60000000E+00	3.80000000E+00	2.10000000E+01	5.00000000E-10	1.06823819E+01	-1.98693257E+01	6.01141634E+00
1.27000000E+01	3.80000000E+00	2.10000000E+01	5.00000000E-10	1.04426358E+01	-1.98693257E+01	6.01141634E+00
1.88000000E+01	3.80000000E+00	2.10000000E+01	5.00000000E-10	1.01154142E+01	-1.98693257E+01	6.01141634E+00
2.49000000E+01	3.80000000E+00	2.10000000E+01	5.00000000E-10	9.77710862E+00	-1.98693257E+01	6.01141634E+00
-3.00000000E+01	1.10000000E+01	2.10000000E+01	5.00000000E-10	8.80767863E+00	-1.98006543E+01	6.01141634E+00
-2.39000000E+01	1.10000000E+01	2.10000000E+01	5.00000000E-10	9.49604445E+00	-1.98006543E+01	6.01141634E+00
-1.78000000E+01	1.10000000E+01	2.10000000E+01	5.00000000E-10	1.03179215E+01	-1.98006543E+01	6.01141634E+00
-1.17000000E+01	1.10000000E+01	2.10000000E+01	5.00000000E-10	1.10814381E+01	-1.98006543E+01	6.01141634E+00
-5.60000000E+00	1.10000000E+01	2.10000000E+01	5.00000000E-10	1.16083474E+01	-1.98006543E+01	6.01141634E+00
5.00000000E-01	1.10000000E+01	2.10000000E+01	5.00000000E-10	1.17756395E+01	-1.98006543E+01	6.01141634E+00
6.60000000E+00	1.10000000E+01	2.10000000E+01	5.00000000E-10	1.15442593E+01	-1.98006543E+01	6.01141634E+00
1.27000000E+01	1.10000000E+01	2.10000000E+01	5.00000000E-10	1.09682236E+01	-1.98006543E+01	6.01141634E+00
1.88000000E+01	1.10000000E+01	2.10000000E+01	5.00000000E-10	1.01820111E+01	-1.98006543E+01	6.01141634E+00
2.49000000E+01	1.10000000E+01	2.10000000E+01	5.00000000E-10	9.36916717E+00	-1.98006543E+01	6.01141634E+00
-3.00000000E+01	1.82000000E+01	2.10000000E+01	5.00000000E-10	8.69751762E+00	-2.03707998E+01	6.01141634E+00
-2.39000000E+01	1.82000000E+01	2.10000000E+01	5.00000000E-10	9.44605453E+00	-2.03707998E+01	6.01141634E+00
-1.78000000E+01	1.82000000E+01	2.10000000E+01	5.00000000E-10	1.03397730E+01	-2.03707998E+01	6.01141634E+00
-1.17000000E+01	1.82000000E+01	2.10000000E+01	5.00000000E-10	1.11700298E+01	-2.03707998E+01	6.01141634E+00
-5.60000000E+00	1.82000000E+01	2.10000000E+01	5.00000000E-10	1.17429970E+01	-2.03707998E+01	6.01141634E+00
5.00000000E-01	1.82000000E+01	2.10000000E+01	5.00000000E-10	1.19249124E+01	-2.03707998E+01	6.01141634E+00
6.60000000E+00	1.82000000E+01	2.10000000E+01	5.00000000E-10	1.16733069E+01	-2.03707998E+01	6.01141634E+00
1.27000000E+01	1.82000000E+01	2.10000000E+01	5.00000000E-10	1.10469190E+01	-2.03707998E+01	6.01141634E+00
1.88000000E+01	1.82000000E+01	2.10000000E+01	5.00000000E-10	1.01919825E+01	-2.03707998E+01	6.01141634E+00
2.49000000E+01	1.82000000E+01	2.10000000E+01	5.00000000E-10	9.30808672E+00	-2.03707998E+01	6.01141634E+00
-3.00000000E+01	-2.50000000E+01	2.90000000E+01	5.00000000E-10	1.47496410E+01	-2.71081795E+01	2.01046926E+00
-2.39000000E+01	-2.50000000E+01	2.90000000E+01	5.00000000E-10	1.42873829E+01	-2.71081795E+01	2.01046926E+00
-1.78000000E+01	-2.50000000E+01	2.90000000E+01	5.00000000E-10	1.37354682E+01	-2.71081795E+01	2.01046926E+00
-1.17000000E+01	-2.50000000E+01	2.90000000E+01	5.00000000E-10	1.32227441E+01	-2.71081795E+01	2.01046926E+00
-5.60000000E+00	-2.50000000E+01	2.90000000E+01	5.00000000E-10	1.28689090E+01	-2.71081795E+01	2.01046926E+00
5.00000000E-01	-2.50000000E+01	2.90000000E+01	5.00000000E-10	1.27565673E+01	-2.71081795E+01	2.01046926E+00
6.60000000E+00	-2.50000000E+01	2.90000000E+01	5.00000000E-10	1.29119460E+01	-2.71081795E+01	2.01046926E+00
1.27000000E+01	-2.50000000E+01	2.90000000E+01	5.00000000E-10	1.32987710E+01	-2.71081795E+01	2.01046926E+00
1.88000000E+01	-2.50000000E+01	2.90000000E+01	5.00000000E-10	1.38267360E+01	-2.71081795E+01	2.01046926E+00
2.49000000E+01	-2.50000000E+01	2.90000000E+01	5.00000000E-10	1.43725848E+01	-2.71081795E+01	2.01046926E+00
-3.00000000E+01	-1.78000000E+01	2.90000000E+01	5.00000000E-10	1.52866099E+01	-2.76096878E+01	2.01046926E+00
-2.39000000E+01	-1.78000000E+01	2.90000000E+01	5.00000000E-10	1.45310539E+01	-2.76096878E+01	2.01046926E+00
-1.78000000E+01	-1.78000000E+01	2.90000000E+01	5.00000000E-10	1.36289548E+01	-2.76096878E+01	2.01046926E+00
-1.17000000E+01	-1.78000000E+01	2.90000000E+01	5.00000000E-10	1.27909126E+01	-2.76096878E+01	2.01046926E+00
-5.60000000E+00	-1.78000000E+01	2.90000000E+01	5.00000000E-10	1.22125726E+01	-2.76096878E+01	2.01046926E+00
5.00000000E-01	-1.78000000E+01	2.90000000E+01	5.00000000E-10	1.20289514E+01	-2.76096878E+01	2.01046926E+00
6.60000000E+00	-1.78000000E+01	2.90000000E+01	5.00000000E-10	1.22829163E+01	-2.76096878E+01	2.01046926E+00
1.27000000E+01	-1.78000000E+01	2.90000000E+01	5.00000000E-10	1.29151778E+01	-2.76096878E+01	2.01046926E+00
1.88000000E+01	-1.78000000E+01	2.90000000E+01	5.00000000E-10	1.37781312E+01	-2.76096878E+01	2.01046926E+00
2.49000000E+01	-1.78000000E+01	2.90000000E+01	5.00000000E-10	1.46703154E+01	-2.76096878E+01	2.01046926E+00
-3.00000000E+01	-1.06000000E+01	2.90000000E+01	5.00000000E-10	1.51369398E+01	-2.81582286E+01	2.01046926E+00
-2.39000000E+01	-1.06000000E+01	2.90000000E+01	5.00000000E-10	1.44631351E+01	-2.81582286E+01	2.01046926E+00
-1.78000000E+01	-1.06000000E+01	2.90000000E+01	5.00000000E-10	1.36586435E+01	-2.81582286E+01	2.01046926E+00
-1.17000000E+01	-1.06000000E+01	2.90000000E+01	5.00000000E-10	1.29112776E+01	-2.81582286E+01	2.01046926E+00
-5.60000000E+00	-1.06000000E+01	2.90000000E+01	5.00000000E-10	1.23955142E+01	-2.81582286E+01	2.01046926E+00
5.00000000E-01	-1.06000000E+01	2.90000000E+01	5.00000000E-10	1.22317608E+01	-2.81582286E+01	2.01046926E+00
6.60000000E+00	-1.06000000E+01	2.90000000E+01	5.00000000E-10	1.24582466E+01	-2.81582286E+01	2.01046926E+00
1.27000000E+01	-1.06000000E+01	2.90000000E+01	5.00000000E-10	1.30220973E+01	-2.81582286E+01	2.01046926E+00
1.88000000E+01	-1.06000000E+01	2.90000000E+01	5.00000000E-10	1.37916789E+01	-2.81582286E+01	2.01046926E+00
2.49000000E+01	-1.06000000E+01	2.90000000E+01	5.00000000E-10	1.45873286E+01	-2.81582286E+01	2.01046926E+00
-3.00000000E+01	-3.40000000E+00	2.90000000E+01	5.00000000E-10	1.43749252E+01	-2.80495381E+01	2.01046926E+00
-2.39000000E+01	-3.40000000E+00	2.90000000E+01	5.00000000E-10	1.41173408E+01	-2.80495381E+01	2.01046926E+00
-1.78000000E+01	-3.40000000E+00	2.90000000E+01	5.00000000E-10	1.38097969E+01	-2.80495381E+01	2.01046926E+00
-1.17000000E+01	-3.40000000E+00	2.90000000E+01	5.00000000E-10	1.35240913E+01	-2.80495381E+01	2.01046926E+00
-5.60000000E+00	-3.40000000E+00	2.90000000E+01	5.00000000E-10	1.33269235E+01	-2.80495381E+01	2.01046926E+00
5.00000000E-01	-3.40000000E+00	2.90000000E+01	5.00000000E-10	1.32643233E+01	-2.80495381E+01	2.01046926E+00
6.60000000E+00	-3.40000000E+00	2.90000000E+01	5.00000000E-10	1.33509050E+01	-2.80495381E+01	2.01046926E+00
1.27000000E+01	-3.40000000E+00	2.90000000E+01	5.00000000E-10	1.35664559E+01	-2.80495381E+01	2.01046926E+00
1.88000000E+01	-3.40000000E+00	2.90000000E+01	5.00000000E-10	1.38606542E+01	-2.80495381E+01	2.01046926E+00
2.49000000E+01	-3.40000000E+00	2.90000000E+01	5.00000000E-10	1.41648179E+01	-2.80495381E+01	2.01046926E+00
-3.00000000E+01	3.80000000E+00	2.90000000E+01	5.00000000E-10	1.33788214E+01	-2.75401343E+01	2.01046926E+00
-2.39000000E+01	3.80000000E+00	2.90000000E+01	5.00000000E-10	1.36653192E+01	-2.75401343E+01	2.01046926E+00
-1.78000000E+01	3.80000000E+00	2.90000000E+01	5.00000000E-10	1.40073844E+01	-2.75401343E+01	2.01046926E+00
-1.17000000E+01	3.80000000E+00	2.90000000E+01	5.00000000E-10	1.43251600E+01	-2.75401343E+01	2.01046926E+00
-5.60000000E+00	3.80000000E+00	2.90000000E+01	5.00000000E-10	1.45444596E+01	-2.75401343E+01	2.01046926E+00
5.00000000E-01	3.80000000E+00	2.90000000E+01	5.00000000E-10	1.46140866E+01	-2.75401343E+01	2.01046926E+00
6.60000000E+00	3.80000000E+00	2.90000000E+01	5.00000000E-10	1.45177862E+01	-2.75401343E+01	2.01046926E+00
1.27000000E+01	3.80000000E+00	2.90000000E+01	5.00000000E-10	1.42780401E+01	-2.75401343E+01	2.01046926E+00
1.88000000E+01	3.80000000E+00	2.90000000E+01	5.00000000E-10	1.39508185E+01	-2.75401343E+01	2.01046926E+00
2.49000000E+01	3.80000000E+00	2.90000000E+01	5.00000000E-10	1.36125129E+01	-2.75401343E+01	2.01046926E+00
-3.00000000E+01	1.10000000E+01	2.90000000E+01	5.00000000E-10	1.26430829E+01	-2.74714629E+01	2.01046926E+00
-2.39000000E+01	1.10000000E+01	2.90000000E+01	5.00000000E-10	1.33314488E+01	-2.74714629E+01	2.01046926E+00
-1.78000000E+01	1.10000000E+01	2.90000000E+01	5.00000000E-10	1.41533258E+01	-2.74714629E+01	2.01046926E+00
-1.17000000E+01	1.10000000E+01	2.90000000E+01	5.00000000E-10	1.49168424E+01	-2.74714629E+01	2.01046926E+00
-5.60000000E+00	1.10000000E+01	2.90000000E+01	5.00000000E-10	1.54437517E+01	-2.74714629E+01	2.01046926E+00
5.00000000E-01	1.10000000E+01	2.90000000E+01	5.00000000E-10	1.56110438E+01	-2.74714629E+01	2.01046926E+00
6.60000000E+00	1.10000000E+01	2.90000000E+01	5.00000000E-10	1.53796636E+01	-2.74714629E+01	2.01046926E+00
1.27000000E+01	1.10000000E+01	2.90000000E+01	5.00000000E-10	1.48036279E+01	-2.74714629E+01	2.01046926E+00
1.88000000E+01	1.10000000E+01	2.90000000E+01	5.00000000E-10	1.40174154E+01	-2.74714629E+01	2.01046926E+00
2.49000000E+01	1.10000000E+01	2.90000000E+01	5.00000000E-10	1.32045715E+01	-2.74714629E+01	2.01046926E+00
-3.00000000E+01	1.82000000E+01	2.90000000E+01	5.00000000E-10	1.25329219E+01	-2.80416084E+01	2.01046926E+00
-2.39000000E+01	1.82000000E+01	2.90000000E+01	5.00000000E-10	1.32814588E+01	-2.80416084E+01	2.01046926E+00
-1.78000000E+01	1.82000000E+01	2.90000000E+01	5.00000000E-10	1.41751773E+01	-2.80416084E+01	2.01046926E+00
-1.17000000E+01	1.82000000E+01	2.90000000E+01	5.00000000E-10	1.50054341E+01	-2.80416084E+01	2.01046926E+00
-5.60000000E+00	1.82000000E+01	2.90000000E+01	5.00000000E-10	1.55784013E+01	-2.80416084E+01	2.01046926E+00
5.00000000E-01	1.82000000E+01	2.90000000E+01	5.00000000E-10	1.57603167E+01	-2.80416084E+01	2.01046926E+00
6.60000000E+00	1.82000000E+01	2.90000000E+01	5.00000000E-10	1.55087112E+01	-2.80416084E+01	2.01046926E+00
1.27000000E+01	1.82000000E+01	2.90000000E+01	5.00000000E-10	1.48823233E+01	-2.80416084E+01	2.01046926E+00
1.88000000E+01	1.82000000E+01	2.90000000E+01	5.00000000E-10	1.40273868E+01	-2.80416084E+01	2.01046926E+00
2.49000000E+01	1.82000000E+01	2.90000000E+01	5.00000000E-10	1.31434910E+01	-2.80416084E+01	2.01046926E+00
-3.00000000E+01	-2.50000000E+01	-3.50000000E+01	1.00000000E-09	-2.79660876E+01	6.01289548E+01	6.29953313E+00
-2.39000000E+01	-2.50000000E+01	-3.50000000E+01	1.00000000E-09	-2.87774268E+01	6.01289548E+01	6.29953313E+00
-1.78000000E+01	-2.50000000E+01	-3.50000000E+01	1.00000000E-09	-2.97461283E+01	6.01289548E+01	6.29953313E+00
-1.17000000E+01	-2.50000000E+01	-3.50000000E+01	1.00000000E-09	-3.06460437E+01	6.01289548E+01	6.29953313E+00
-5.60000000E+00	-2.50000000E+01	-3.50000000E+01	1.00000000E-09	-3.12670829E+01	6.01289548E+01	6.29953313E+00
5.00000000E-01	-2.50000000E+01	-3.50000000E+01	1.00000000E-09	-3.14642610E+01	6.01289548E+01	6.29953313E+00
6.60000000E+00	-2.50000000E+01	-3.50000000E+01	1.00000000E-09	-3.11915457E+01	6.01289548E+01	6.29953313E+00
1.27000000E+01	-2.50000000E+01	-3.50000000E+01	1.00000000E-09	-3.05126039E+01	6.01289548E+01	6.29953313E+00
1.88000000E+01	-2.50000000E+01	-3.50000000E+01	1.00000000E-09	-2.95859381E+01	6.01289548E+01	6.29953313E+00
2.49000000E+01	-2.50000000E+01	-3.50000000E+01	1.00000000E-09	-2.86278835E+01	6.01289548E+01	6.29953313E+00
